location_id,date,product_id,sold_qty
9,23/04/2021,21,1412
5,23/05/2021,11,875
6,13/06/2021,5,1138
5,25/04/2021,21,1624
5,29/10/2021,26,696
2,28/05/2021,16,1299
5,20/10/2021,16,1658
8,18/09/2021,16,406
8,27/08/2021,9,1184
10,27/06/2021,16,1943
2,12/09/2021,17,647
9,12/12/2021,5,817
5,10/08/2021,7,1179
5,01/08/2021,6,47
9,26/11/2021,8,1459
2,10/08/2021,15,1696
3,03/04/2021,2,1714
10,18/12/2021,10,181
7,07/03/2021,27,291
4,04/02/2021,8,1021
7,30/06/2021,6,1120
2,25/04/2021,24,691
3,23/07/2021,8,231
9,20/11/2021,30,389
8,27/10/2021,11,930
10,12/11/2021,5,193
10,22/09/2021,12,78
6,28/02/2021,14,149
7,11/02/2021,11,1174
2,05/05/2021,21,1950
7,25/12/2021,28,88
9,17/08/2021,6,1666
5,15/03/2021,27,1539
9,17/04/2021,15,1086
6,06/06/2021,23,609
6,20/04/2021,9,1255
9,29/03/2021,11,375
4,03/03/2021,8,332
1,18/02/2021,5,594
2,06/07/2021,24,1799
10,27/07/2021,1,1030
10,23/07/2021,7,657
2,29/03/2021,9,1322
3,24/01/2021,30,1506
7,14/04/2021,16,1391
5,06/12/2021,27,1817
8,18/01/2021,19,505
2,07/04/2021,13,463
4,19/07/2021,4,405
5,30/04/2021,11,349
10,22/10/2021,25,1159
2,21/07/2021,16,1446
4,14/12/2021,18,427
5,19/01/2021,10,1202
9,02/02/2021,1,864
6,17/03/2021,15,914
7,12/11/2021,1,825
3,13/10/2021,9,1134
8,17/12/2021,13,1765
4,17/12/2021,2,1723
10,08/11/2021,15,111
1,11/08/2021,3,1851
5,22/09/2021,2,1795
1,17/08/2021,16,462
3,06/07/2021,13,394
9,23/08/2021,6,1051
5,04/12/2021,27,1767
5,27/01/2021,26,504
6,13/11/2021,22,175
1,14/02/2021,30,1152
1,12/11/2021,16,608
10,24/04/2021,3,502
5,07/05/2021,30,609
1,22/12/2021,4,1072
5,28/04/2021,16,785
10,20/05/2021,22,1635
7,28/02/2021,23,732
6,30/11/2021,28,1969
2,19/10/2021,30,997
5,30/12/2021,17,1468
10,22/07/2021,5,460
6,18/07/2021,9,1611
4,10/06/2021,27,1833
7,22/12/2021,17,745
1,15/02/2021,29,1041
7,01/07/2021,24,833
10,03/03/2021,17,231
5,03/10/2021,10,1647
10,19/04/2021,30,1754
7,09/03/2021,16,900
2,28/11/2021,13,581
3,03/01/2021,4,1351
4,27/10/2021,5,130
5,26/12/2021,30,195
10,23/11/2021,16,814
5,10/06/2021,21,730
6,06/02/2021,15,516
7,19/05/2021,7,380
10,09/08/2021,9,219
2,22/10/2021,12,1604
1,05/09/2021,26,387
10,14/06/2021,25,653
5,02/06/2021,13,433
2,19/07/2021,6,1732
4,01/07/2021,26,1298
3,14/08/2021,15,197
10,05/05/2021,25,1424
2,29/11/2021,2,815
1,27/11/2021,28,1605
9,28/04/2021,22,1721
2,20/06/2021,7,1246
2,19/06/2021,24,1110
2,28/01/2021,12,246
2,03/01/2021,27,908
3,19/10/2021,12,821
3,16/10/2021,9,643
4,18/08/2021,7,1258
1,12/08/2021,30,1328
8,29/05/2021,22,1587
10,17/09/2021,16,646
8,09/09/2021,21,698
3,26/06/2021,17,504
7,31/07/2021,19,291
1,11/08/2021,16,965
10,11/02/2021,14,630
3,21/07/2021,10,978
9,08/12/2021,3,74
10,26/01/2021,22,789
6,03/08/2021,1,1992
4,12/02/2021,5,1751
7,13/09/2021,14,1782
4,31/01/2021,20,1106
8,07/05/2021,1,1118
2,28/09/2021,27,1801
3,04/09/2021,10,1917
10,08/08/2021,4,83
5,06/05/2021,29,1354
8,22/07/2021,22,1643
1,13/03/2021,6,1780
7,05/04/2021,29,1629
5,30/01/2021,5,1215
6,23/11/2021,8,1767
10,08/03/2021,11,458
7,03/05/2021,30,957
1,29/04/2021,21,1209
10,12/10/2021,11,988
7,31/01/2021,7,1437
10,29/10/2021,17,547
2,20/12/2021,3,446
10,30/12/2021,28,99
3,08/10/2021,12,1349
5,15/09/2021,23,827
1,08/01/2021,16,1658
8,17/04/2021,17,141
9,02/01/2021,13,750
3,07/12/2021,17,129
8,02/02/2021,3,1646
4,25/09/2021,6,1018
1,26/10/2021,10,1177
7,23/08/2021,19,366
1,13/01/2021,1,517
1,30/04/2021,24,1476
8,24/09/2021,11,318
9,05/06/2021,9,1153
4,07/06/2021,4,1997
1,18/04/2021,25,1017
3,05/02/2021,1,1809
5,15/08/2021,27,392
10,23/05/2021,3,1415
4,03/08/2021,15,716
7,27/04/2021,9,155
7,30/01/2021,29,585
1,24/01/2021,2,1340
8,30/04/2021,6,271
9,24/09/2021,28,119
4,12/03/2021,1,1156
5,20/05/2021,20,1869
6,03/12/2021,24,83
5,11/01/2021,28,892
10,16/02/2021,2,1503
5,25/04/2021,30,1257
8,08/07/2021,30,432
1,09/07/2021,17,1528
1,21/09/2021,22,1147
4,27/07/2021,17,364
6,27/01/2021,7,1601
6,14/02/2021,26,1298
1,17/06/2021,8,35
10,08/07/2021,9,703
4,21/09/2021,5,64
8,12/01/2021,9,1782
10,13/03/2021,6,1175
6,08/02/2021,24,1081
2,21/01/2021,8,1985
3,06/08/2021,30,1755
7,14/08/2021,27,1317
10,11/02/2021,25,1545
4,17/09/2021,18,915
3,19/01/2021,8,842
10,09/11/2021,13,1474
5,04/11/2021,18,791
4,18/12/2021,12,924
1,24/09/2021,14,1084
3,06/12/2021,20,1288
4,06/11/2021,10,1542
1,01/03/2021,29,999
8,27/05/2021,10,929
2,11/11/2021,18,635
3,27/02/2021,20,558
10,04/07/2021,17,915
3,06/01/2021,21,1779
1,17/07/2021,14,1048
5,27/04/2021,26,1749
5,23/07/2021,13,1570
9,07/01/2021,22,116
9,06/03/2021,8,1729
1,15/11/2021,18,526
6,10/09/2021,14,1151
7,26/06/2021,29,1626
7,15/10/2021,20,1266
8,29/06/2021,28,241
2,17/06/2021,3,479
10,18/12/2021,25,1854
7,24/02/2021,28,1514
7,28/12/2021,5,1301
4,29/08/2021,28,371
6,14/04/2021,26,1833
10,04/08/2021,28,1153
5,30/05/2021,20,1156
10,23/04/2021,12,1366
7,25/07/2021,15,1640
6,28/07/2021,14,263
7,09/09/2021,3,1595
5,12/12/2021,17,104
9,06/12/2021,27,895
6,15/11/2021,26,1688
2,05/01/2021,28,458
4,12/04/2021,19,1386
8,23/06/2021,8,1570
2,18/03/2021,10,549
5,03/08/2021,16,1297
1,07/05/2021,14,92
5,03/07/2021,17,86
4,20/12/2021,27,36
4,15/12/2021,3,920
5,11/12/2021,11,780
9,29/01/2021,11,1464
7,29/08/2021,21,818
4,26/12/2021,29,337
1,05/08/2021,25,715
1,03/01/2021,6,597
7,25/06/2021,17,168
9,09/07/2021,22,695
6,26/04/2021,29,945
3,20/05/2021,4,1497
6,04/03/2021,18,379
7,20/11/2021,28,246
2,19/04/2021,2,1074
1,08/02/2021,16,350
4,21/10/2021,29,1638
5,25/02/2021,25,868
1,19/08/2021,11,1330
5,21/08/2021,14,960
10,19/06/2021,18,835
2,27/12/2021,22,590
7,25/02/2021,23,949
9,22/05/2021,7,1787
6,28/08/2021,24,935
7,14/07/2021,27,1951
7,04/09/2021,27,368
7,16/04/2021,8,921
10,09/10/2021,30,1040
7,22/11/2021,18,606
2,10/12/2021,26,1223
1,13/03/2021,21,1646
6,29/11/2021,30,603
6,07/02/2021,21,1196
2,11/07/2021,15,891
1,22/03/2021,27,16
3,03/11/2021,4,244
6,26/05/2021,12,1756
2,09/09/2021,14,1769
4,25/07/2021,29,1987
2,01/10/2021,15,1679
5,30/07/2021,22,65
2,21/03/2021,16,1073
5,04/02/2021,25,714
6,10/05/2021,6,1413
4,13/03/2021,28,1827
1,03/07/2021,3,1824
10,20/02/2021,24,1289
8,13/05/2021,23,1511
3,24/08/2021,30,1607
3,27/07/2021,27,869
2,09/11/2021,30,703
3,27/05/2021,8,1606
4,11/10/2021,25,1241
1,12/12/2021,2,1583
4,04/10/2021,14,232
3,11/03/2021,12,1410
9,02/10/2021,18,990
9,10/03/2021,19,1925
6,03/08/2021,6,905
4,25/11/2021,18,1248
2,11/04/2021,19,1677
4,18/07/2021,16,1077
9,19/02/2021,30,783
3,01/09/2021,27,542
4,31/03/2021,15,1565
5,06/05/2021,18,1961
2,09/02/2021,19,847
2,02/04/2021,7,32
5,29/12/2021,27,1075
10,17/02/2021,24,1524
8,18/02/2021,28,1708
8,06/04/2021,4,463
4,30/01/2021,3,1169
3,24/04/2021,22,225
3,08/04/2021,8,833
2,02/12/2021,29,1158
6,04/08/2021,21,1021
9,11/12/2021,17,921
2,21/10/2021,22,1644
5,21/11/2021,13,1494
7,24/09/2021,15,1876
3,03/10/2021,9,1977
10,04/04/2021,16,1019
7,05/07/2021,12,638
6,05/04/2021,17,1247
9,26/03/2021,24,1854
10,24/08/2021,23,762
4,09/06/2021,28,870
10,21/01/2021,9,1659
5,09/10/2021,19,394
4,16/11/2021,30,662
1,28/01/2021,27,369
8,24/04/2021,25,245
4,14/04/2021,13,358
4,15/04/2021,22,933
6,17/11/2021,24,804
10,05/10/2021,23,1573
5,07/04/2021,13,1379
8,27/12/2021,20,1361
1,24/09/2021,4,171
3,24/05/2021,8,1970
2,04/11/2021,14,281
7,20/09/2021,1,1014
9,20/08/2021,23,352
10,07/01/2021,22,688
10,09/06/2021,12,436
9,25/12/2021,9,213
5,25/04/2021,16,1533
2,31/07/2021,20,834
4,29/04/2021,8,1705
7,12/12/2021,7,1755
9,09/02/2021,15,1366
4,25/06/2021,4,1874
3,06/09/2021,18,435
9,06/12/2021,19,1686
6,22/10/2021,5,1924
5,02/03/2021,24,1106
2,24/11/2021,29,183
8,11/02/2021,14,1239
10,05/10/2021,28,188
10,16/09/2021,26,436
5,13/05/2021,22,801
3,08/10/2021,6,1909
7,26/05/2021,5,1852
10,01/06/2021,5,1135
8,20/05/2021,2,1316
5,01/12/2021,8,734
3,04/10/2021,11,1909
4,23/08/2021,16,454
9,01/10/2021,15,268
3,18/02/2021,2,1589
4,10/04/2021,23,1334
3,16/01/2021,3,1818
7,11/11/2021,7,964
2,17/03/2021,23,1204
10,17/08/2021,21,1355
7,03/08/2021,14,710
9,11/10/2021,27,753
7,11/12/2021,28,561
8,16/02/2021,29,553
4,18/10/2021,20,327
7,19/09/2021,5,1068
9,16/10/2021,14,1414
9,07/09/2021,28,665
4,02/08/2021,10,378
1,25/01/2021,2,887
6,26/04/2021,14,57
5,26/10/2021,25,1640
6,05/09/2021,16,1887
7,14/03/2021,9,1728
1,22/09/2021,8,657
4,23/09/2021,14,1111
4,04/10/2021,3,1065
10,27/10/2021,30,565
6,13/07/2021,26,764
4,03/06/2021,18,1528
5,07/06/2021,7,954
4,02/09/2021,21,1633
8,21/08/2021,15,1083
6,06/07/2021,26,1036
8,18/08/2021,14,1088
7,22/03/2021,15,622
5,16/10/2021,27,179
2,21/04/2021,25,789
3,14/07/2021,2,1651
2,31/05/2021,25,1001
10,16/02/2021,13,884
8,01/08/2021,21,1637
5,01/08/2021,16,416
7,09/02/2021,11,1401
5,25/05/2021,24,1622
10,04/01/2021,25,1771
8,10/01/2021,7,1837
5,31/08/2021,16,48
5,19/02/2021,2,178
2,12/04/2021,20,355
1,13/08/2021,26,317
8,25/03/2021,21,1895
5,28/06/2021,7,1241
10,24/02/2021,1,201
10,25/07/2021,22,223
9,05/08/2021,15,275
10,15/06/2021,27,815
3,18/03/2021,12,1259
7,24/11/2021,1,1008
5,28/05/2021,26,3
7,08/12/2021,6,1481
8,21/07/2021,30,174
2,18/05/2021,21,289
7,14/11/2021,27,1364
1,16/12/2021,26,1018
3,18/01/2021,13,1480
6,07/02/2021,1,378
3,12/01/2021,2,431
3,18/06/2021,11,1327
6,11/03/2021,22,192
8,09/11/2021,27,534
5,13/08/2021,12,796
2,06/10/2021,9,1845
8,23/01/2021,4,1391
9,04/10/2021,27,123
7,20/03/2021,28,692
2,06/03/2021,18,1601
2,05/08/2021,30,1446
9,05/06/2021,4,782
6,10/09/2021,9,1910
4,06/10/2021,13,981
6,11/03/2021,27,71
4,30/06/2021,11,368
5,20/04/2021,5,1983
8,09/09/2021,26,1398
9,27/05/2021,20,1991
10,03/09/2021,29,1337
3,12/02/2021,14,720
2,29/04/2021,12,1486
4,24/10/2021,6,1417
1,01/10/2021,29,1730
5,20/03/2021,30,1073
3,10/08/2021,21,406
7,24/08/2021,2,946
7,01/07/2021,25,1476
9,24/10/2021,26,958
4,17/09/2021,13,1025
4,28/12/2021,4,816
3,09/10/2021,14,692
2,12/09/2021,17,1190
5,16/09/2021,3,1740
3,27/06/2021,5,778
9,26/06/2021,12,615
4,01/12/2021,26,1485
5,14/11/2021,11,908
2,17/09/2021,29,790
9,25/12/2021,5,1471
4,18/11/2021,4,893
7,08/10/2021,17,1796
9,05/10/2021,10,1720
6,20/08/2021,16,1487
3,14/11/2021,7,1225
9,15/03/2021,26,1667
1,21/03/2021,26,630
10,03/12/2021,3,1373
7,24/09/2021,14,1393
6,30/09/2021,5,64
5,21/03/2021,30,365
8,06/05/2021,6,1080
6,25/11/2021,4,1192
2,09/07/2021,12,717
5,28/03/2021,30,471
4,29/05/2021,3,981
4,08/01/2021,20,844
10,31/07/2021,27,763
5,08/12/2021,15,1772
4,26/02/2021,20,1903
10,02/07/2021,29,1051
5,09/05/2021,29,1983
2,12/08/2021,25,1191
8,22/06/2021,13,320
6,26/02/2021,4,1095
9,09/01/2021,5,861
9,11/11/2021,3,1753
2,23/01/2021,7,716
1,12/06/2021,13,195
4,23/06/2021,28,30
4,30/08/2021,14,546
7,08/03/2021,15,1549
3,06/01/2021,17,80
10,04/04/2021,12,1261
9,22/07/2021,6,304
6,15/04/2021,7,1573
2,25/04/2021,10,1991
3,14/04/2021,27,752
5,17/03/2021,13,1947
1,10/07/2021,19,1259
6,18/10/2021,3,1678
2,11/04/2021,13,542
9,09/07/2021,15,1975
5,05/07/2021,6,81
8,15/08/2021,22,601
2,17/01/2021,6,1229
4,21/11/2021,8,317
10,14/03/2021,10,180
9,09/04/2021,11,289
7,15/06/2021,28,164
3,08/10/2021,3,57
9,25/12/2021,5,1840
5,23/08/2021,21,1444
6,25/06/2021,22,523
1,06/06/2021,30,1674
7,11/02/2021,2,1974
7,21/07/2021,4,1394
6,05/07/2021,11,320
8,23/05/2021,29,1956
7,12/05/2021,6,1520
4,10/05/2021,17,645
6,15/04/2021,17,582
8,22/09/2021,16,1567
3,16/11/2021,19,1377
4,15/12/2021,15,1583
9,09/01/2021,8,674
6,23/06/2021,13,1196
8,10/01/2021,30,1452
2,09/12/2021,24,1977
8,08/05/2021,19,1209
1,14/01/2021,4,1671
8,27/12/2021,9,1920
2,14/01/2021,30,1180
6,13/02/2021,21,1804
3,08/03/2021,22,1783
9,12/04/2021,11,213
10,13/09/2021,19,1734
10,16/05/2021,17,1786
9,31/10/2021,22,1543
7,29/03/2021,19,120
1,02/02/2021,18,1457
8,17/07/2021,2,946
9,15/06/2021,2,828
1,27/08/2021,3,575
4,08/11/2021,25,525
9,29/07/2021,29,1214
4,07/02/2021,24,1429
10,15/07/2021,3,1806
6,09/05/2021,5,788
1,05/10/2021,7,260
4,17/08/2021,4,422
8,04/07/2021,6,973
3,13/01/2021,19,1977
2,09/02/2021,18,1746
5,01/09/2021,11,1250
6,01/09/2021,23,1942
4,13/02/2021,22,570
7,28/09/2021,23,200
6,21/03/2021,29,1077
8,13/09/2021,22,178
10,28/12/2021,10,870
4,06/06/2021,9,798
9,03/08/2021,9,455
3,13/12/2021,18,1864
9,27/02/2021,6,1299
3,25/11/2021,1,141
6,02/01/2021,23,1866
2,02/04/2021,6,1056
10,14/09/2021,30,191
2,02/08/2021,18,180
4,26/01/2021,20,747
4,08/04/2021,12,1539
7,14/11/2021,12,586
6,22/01/2021,11,1512
3,19/09/2021,16,1738
5,04/12/2021,16,1601
1,29/11/2021,1,1608
2,09/09/2021,27,805
9,27/09/2021,13,128
10,18/10/2021,24,1451
9,10/08/2021,16,1330
1,01/04/2021,16,1645
3,26/10/2021,18,1296
1,25/03/2021,15,1069
9,05/02/2021,2,348
8,25/01/2021,15,1927
3,30/05/2021,14,643
6,22/07/2021,15,1686
6,18/03/2021,13,1245
5,06/03/2021,9,1806
7,30/11/2021,23,1809
2,13/08/2021,10,1886
9,10/05/2021,12,1327
5,17/06/2021,21,533
3,02/03/2021,27,1945
4,25/01/2021,13,346
4,12/08/2021,16,1070
5,14/12/2021,18,1276
4,10/01/2021,2,617
6,13/08/2021,13,342
7,25/01/2021,19,1665
1,18/07/2021,15,1455
3,04/03/2021,4,1902
9,10/01/2021,14,1828
9,07/10/2021,29,847
7,12/03/2021,21,18
10,20/08/2021,1,747
9,08/02/2021,16,354
5,28/04/2021,14,1158
2,23/01/2021,22,1180
7,26/01/2021,18,1839
10,20/07/2021,28,838
6,19/12/2021,12,278
8,20/10/2021,24,1355
5,04/03/2021,28,239
6,11/12/2021,21,599
5,28/04/2021,29,34
9,02/01/2021,6,1995
3,22/05/2021,14,448
3,23/05/2021,28,160
7,19/02/2021,21,1618
10,13/05/2021,12,1456
7,05/12/2021,24,1472
9,16/02/2021,28,764
5,23/04/2021,27,440
3,22/09/2021,7,1443
6,08/01/2021,6,51
8,07/01/2021,25,1079
3,15/02/2021,27,252
5,10/07/2021,8,680
7,23/09/2021,2,282
3,29/05/2021,27,1950
7,08/06/2021,6,1340
4,11/03/2021,28,1549
5,09/03/2021,6,876
1,22/08/2021,29,1553
6,12/11/2021,14,1553
7,28/07/2021,4,806
1,04/04/2021,24,368
4,25/02/2021,21,909
3,31/01/2021,13,1375
2,25/10/2021,18,707
6,26/06/2021,22,83
6,16/03/2021,7,931
7,26/09/2021,7,134
1,02/04/2021,19,1082
9,23/12/2021,4,1697
10,08/09/2021,6,122
10,18/02/2021,1,611
2,11/11/2021,11,1607
1,30/03/2021,24,1276
8,08/05/2021,16,1931
10,02/04/2021,16,1032
2,21/07/2021,28,1839
5,06/01/2021,3,1342
6,05/10/2021,2,971
3,08/07/2021,24,1650
1,01/03/2021,15,694
10,06/02/2021,5,724
6,20/08/2021,4,552
3,22/12/2021,10,466
10,19/12/2021,19,1269
8,19/06/2021,7,1090
10,02/12/2021,14,614
6,09/12/2021,6,1231
4,22/02/2021,28,1743
8,29/12/2021,16,1178
8,29/11/2021,13,580
7,14/10/2021,19,1187
2,21/03/2021,23,352
9,24/02/2021,8,217
10,13/04/2021,8,1871
7,19/06/2021,24,147
9,06/05/2021,27,385
4,22/10/2021,21,467
8,30/08/2021,22,12
10,03/03/2021,12,1582
3,26/03/2021,25,948
4,22/05/2021,4,1769
8,27/09/2021,30,1482
6,13/03/2021,7,1250
3,09/04/2021,20,1564
2,07/10/2021,30,1180
10,09/02/2021,19,49
5,17/03/2021,9,60
4,30/07/2021,10,850
10,15/08/2021,7,1682
4,14/08/2021,23,300
1,30/04/2021,1,1759
10,01/05/2021,4,25
3,28/02/2021,29,1413
5,06/07/2021,11,1983
3,19/12/2021,1,1664
1,09/07/2021,21,717
8,04/03/2021,26,617
8,23/10/2021,24,741
10,15/05/2021,7,1671
1,28/04/2021,22,1274
2,23/11/2021,19,1009
3,30/05/2021,12,702
9,27/12/2021,12,359
3,19/01/2021,24,1112
5,02/03/2021,23,146
7,04/08/2021,15,1428
4,24/06/2021,26,1284
2,23/11/2021,12,15
6,17/11/2021,25,959
5,23/03/2021,22,1636
9,06/03/2021,6,289
2,11/10/2021,5,1842
2,25/08/2021,4,784
4,14/03/2021,19,850
7,19/05/2021,14,1233
9,29/11/2021,19,1831
4,15/02/2021,6,1441
9,09/12/2021,12,943
3,08/02/2021,15,1683
5,23/02/2021,6,995
2,30/03/2021,15,940
4,25/06/2021,14,809
7,23/08/2021,3,1118
5,03/10/2021,1,37
3,21/01/2021,28,1985
1,28/12/2021,20,1463
5,20/11/2021,25,1135
2,25/09/2021,24,275
7,23/06/2021,3,1742
4,12/12/2021,12,1887
1,11/08/2021,26,316
5,14/12/2021,25,584
2,28/05/2021,27,1793
3,24/09/2021,6,1412
3,04/02/2021,24,864
5,10/10/2021,22,341
8,22/02/2021,19,728
8,01/08/2021,2,518
3,02/06/2021,5,1434
10,20/04/2021,26,1725
9,10/01/2021,25,1924
5,01/08/2021,21,1231
3,27/01/2021,9,1975
6,13/04/2021,10,1359
6,18/11/2021,8,1625
2,11/01/2021,26,857
4,12/04/2021,16,1355
3,17/03/2021,2,180
5,24/10/2021,13,1947
4,26/09/2021,14,1232
3,05/05/2021,29,1514
3,21/04/2021,30,114
6,17/01/2021,28,925
4,20/07/2021,25,1265
8,08/12/2021,25,1688
6,03/10/2021,30,537
7,20/09/2021,2,1590
8,17/10/2021,25,1586
9,26/09/2021,9,232
7,31/01/2021,22,1799
1,29/11/2021,19,448
10,26/10/2021,22,273
5,05/03/2021,17,681
8,18/10/2021,15,738
5,11/12/2021,23,1396
2,02/01/2021,13,265
4,18/07/2021,25,1277
3,12/10/2021,1,147
8,31/07/2021,16,1823
4,14/10/2021,20,683
5,13/12/2021,16,122
6,15/10/2021,5,1230
10,26/06/2021,12,1450
4,13/12/2021,30,1855
4,22/12/2021,7,1599
3,03/01/2021,19,1236
9,01/11/2021,4,1200
2,09/09/2021,7,1830
3,24/09/2021,2,1732
8,16/12/2021,13,1294
8,11/01/2021,10,1569
4,05/05/2021,21,201
9,25/11/2021,30,720
9,06/12/2021,6,1329
9,23/10/2021,19,427
1,07/09/2021,10,440
8,13/08/2021,5,1894
9,15/09/2021,1,876
3,23/07/2021,19,909
6,25/04/2021,23,1367
7,12/02/2021,6,419
9,14/12/2021,17,412
4,06/06/2021,4,1820
3,12/12/2021,17,6
8,02/03/2021,4,229
7,19/10/2021,27,1681
7,02/11/2021,22,401
6,20/01/2021,1,166
1,17/10/2021,14,1791
2,15/02/2021,28,161
5,24/04/2021,27,104
3,08/12/2021,15,231
8,12/08/2021,28,1994
2,04/08/2021,16,534
3,15/04/2021,23,447
8,20/09/2021,11,72
4,27/08/2021,18,356
4,20/03/2021,14,1427
6,13/06/2021,8,738
9,29/11/2021,28,662
5,16/12/2021,3,4
7,10/02/2021,10,142
4,16/05/2021,3,1761
4,01/09/2021,24,646
6,16/03/2021,5,1122
1,31/07/2021,6,680
7,17/02/2021,2,1287
4,04/04/2021,8,1113
2,05/01/2021,18,101
4,22/07/2021,26,1989
7,30/09/2021,18,907
5,17/02/2021,24,1412
1,15/02/2021,21,976
6,24/10/2021,21,806
4,13/11/2021,1,984
3,25/08/2021,14,708
2,02/02/2021,16,1781
9,21/07/2021,16,251
1,12/08/2021,26,1620
6,27/12/2021,2,158
8,17/07/2021,30,357
4,06/12/2021,22,807
10,05/02/2021,14,1272
1,26/04/2021,5,1862
3,06/02/2021,26,1003
5,04/02/2021,14,1547
1,12/03/2021,13,906
8,07/03/2021,21,1196
8,23/10/2021,17,279
4,11/03/2021,19,944
6,27/05/2021,5,233
7,23/01/2021,18,737
6,18/12/2021,6,1113
7,20/08/2021,18,1283
6,16/03/2021,30,1416
2,23/04/2021,13,1003
4,01/03/2021,19,1623
7,27/09/2021,5,996
10,05/04/2021,13,581
3,11/09/2021,25,811
6,01/09/2021,19,746
3,27/10/2021,22,267
6,07/08/2021,29,1722
4,09/07/2021,19,1202
3,30/10/2021,7,831
10,24/02/2021,22,1279
9,09/08/2021,28,1966
9,31/05/2021,12,1732
4,19/02/2021,8,1682
6,08/06/2021,16,521
3,31/08/2021,21,1767
6,25/06/2021,12,1770
8,24/12/2021,11,1033
9,22/03/2021,25,256
5,14/02/2021,14,1227
3,30/09/2021,19,997
8,03/08/2021,14,1191
10,09/07/2021,11,1806
9,02/09/2021,8,1413
10,09/06/2021,19,278
10,21/11/2021,4,1185
6,30/01/2021,15,559
10,20/06/2021,7,1688
8,21/04/2021,24,372
8,04/10/2021,1,1238
7,18/07/2021,5,823
9,21/11/2021,9,64
9,26/04/2021,1,1091
6,03/11/2021,19,1418
10,29/12/2021,15,1509
9,24/08/2021,21,887
3,27/09/2021,22,1426
6,08/05/2021,9,61
9,16/01/2021,6,374
4,24/02/2021,18,402
8,02/04/2021,3,772
4,20/05/2021,12,302
10,04/12/2021,12,924
2,17/04/2021,2,1211
2,09/09/2021,5,1158
5,15/08/2021,17,95
8,27/08/2021,16,1731
5,12/12/2021,28,1386
6,01/08/2021,4,980
9,25/07/2021,3,1318
8,19/12/2021,10,1388
10,28/03/2021,6,702
4,19/02/2021,5,1915
3,16/05/2021,16,1427
4,26/01/2021,10,1542
2,27/03/2021,5,1167
8,29/12/2021,30,1184
1,01/03/2021,9,1111
6,11/05/2021,28,291
10,21/06/2021,19,754
1,30/10/2021,15,590
10,14/08/2021,27,10
4,17/10/2021,21,143
4,01/05/2021,6,943
9,12/02/2021,13,1144
9,21/04/2021,4,1052
7,04/07/2021,7,1412
2,12/01/2021,8,1181
5,16/06/2021,4,850
1,14/01/2021,26,338
1,13/03/2021,15,157
8,04/12/2021,8,1213
1,13/05/2021,6,1608
1,14/09/2021,10,741
4,03/01/2021,18,944
7,01/01/2021,20,330
5,24/01/2021,6,1301
5,09/08/2021,30,1426
8,11/04/2021,25,1899
7,17/04/2021,27,1975
1,10/03/2021,13,376
8,17/02/2021,11,892
6,08/10/2021,19,1862
8,28/11/2021,8,52
3,25/02/2021,11,708
2,25/02/2021,4,804
7,01/02/2021,11,1606
10,19/03/2021,8,1313
5,17/03/2021,30,1858
3,06/12/2021,8,1090
4,29/07/2021,14,819
8,22/11/2021,17,1875
4,14/04/2021,6,273
9,04/10/2021,12,1719
7,25/08/2021,6,1472
7,01/05/2021,11,282
10,26/06/2021,3,1130
7,20/04/2021,11,1913
3,07/07/2021,22,687
5,16/02/2021,9,1040
5,17/08/2021,20,454
2,06/12/2021,6,921
2,25/09/2021,1,210
5,03/02/2021,10,1427
7,01/08/2021,10,1374
2,02/06/2021,23,120
6,10/09/2021,5,471
8,13/10/2021,14,342
2,03/12/2021,20,256
3,23/03/2021,27,121
2,24/01/2021,13,1313
4,21/01/2021,15,1319
10,03/01/2021,9,1576
1,12/02/2021,18,1511
3,10/05/2021,5,126
5,14/04/2021,6,1841
9,08/02/2021,8,357
1,26/03/2021,24,264
9,26/07/2021,25,703
6,30/10/2021,6,542
5,02/11/2021,29,1752
1,15/02/2021,21,1958
6,01/09/2021,22,408
10,23/07/2021,14,816
10,16/07/2021,15,297
2,29/07/2021,3,896
6,19/06/2021,27,213
9,17/07/2021,9,1558
4,25/06/2021,28,784
5,12/04/2021,28,957
10,25/07/2021,28,1856
3,22/12/2021,25,1551
8,14/05/2021,24,702
8,12/02/2021,30,1224
5,06/04/2021,23,1446
4,28/01/2021,16,1684
2,16/09/2021,9,1718
6,01/09/2021,30,317
6,16/05/2021,14,1003
3,15/01/2021,21,925
1,27/10/2021,30,1647
1,10/08/2021,20,738
4,05/06/2021,9,1387
4,03/09/2021,28,812
2,13/02/2021,7,1000
5,27/04/2021,20,1467
3,08/01/2021,8,1393
4,16/02/2021,3,596
8,14/11/2021,25,867
8,19/05/2021,29,990
3,04/02/2021,21,980
5,19/10/2021,3,1047
10,14/03/2021,3,1827
7,20/09/2021,29,599
6,14/07/2021,2,1966
5,18/11/2021,13,36
8,06/08/2021,14,444
3,16/11/2021,17,348
7,30/09/2021,8,420
9,14/02/2021,29,1228
4,10/01/2021,13,534
5,25/05/2021,14,1846
8,25/09/2021,1,1738
5,14/04/2021,3,1226
8,03/06/2021,26,355
2,04/10/2021,5,1659
2,10/12/2021,30,1417
7,15/07/2021,19,1311
8,24/05/2021,6,433
3,10/04/2021,28,776
4,30/04/2021,13,1697
3,14/04/2021,22,38
6,01/11/2021,9,169
1,06/01/2021,2,1752
